News_Data,Labelling
Setahun pemerintahan Prabowo-Gibran â€“ 'Arah balik demokrasi' dan apa saja tantangan yang mungkin dihadapi ke depan?,0
Pajak uang pensiun dan pesangon digugat ke MK â€“ 'Mengapa negara tega?',0
'Kekerasan seksual di pesantren bukan dibesar-besarkan' â€“ Lebih dari 40.000 santri rentan mengalami kekerasan seksual,-1
'Jangan pisahkan Zahira dengan Mama' â€“ Kisah ibu yang kewarganegaraannya ditolak Indonesia dan Malaysia,0
PSSI pecat Patrick Kluivert setelah gagal membawa Indonesia lolos ke Piala Dunia 2026,0
Apakah renovasi Ponpes Al Khoziny di Sidoarjo dapat menggunakan APBN? â€“ 'Jangan sampai niat baik langgar tata kelola',0
'Alarm keras' radiasi Cesium 137 â€“ Mengapa pemerintah Indonesia baru bertindak setelah ada laporan dari AS?,-1
Isi percakapan Prabowo dan Trump di KTT Gaza yang terekam dan tersebar â€“ Apa respons Menlu Sugiono?,0
"Cerita sarjana yang sulit cari kerja dan mendaftar Program Magang Nasional â€“ 'Tidak apa lari dari jurusan, yang penting kerja'",0
Foto-foto yang disembunyikan jadi saksi peristiwa kekerasan 1965 â€“ Dari pawai meriah PKI hingga dua jenazah tanpa nama,0
'Ekosida' Pantura: Bagaimana konversi lahan tani ke industri membunuh mimpi swasembada pangan,-1
"Menkeu Purbaya tolak utang kereta cepat ditanggung APBN, adakah solusi menyelesaikan beban utang proyek ini?",0
Kebijakan 10% etanol pada BBM dikhawatirkan memperparah deforestasi dan konflik lahan,-1
"'Siswa sekolah sempat dipulangkan, tiang listrik bergoyang' â€“ Kesaksian warga Sangihe dan Talaud Sulawesi Utara saat gempa magnitudo 7,4 mengguncang",-1
'Kami diadu perusahaan' â€“ Penyerangan terhadap masyarakat adat penentang PSN Merauke,-1
'Ekosida' di Pantura: 'Kongkalikong' yang menggerus ruang hidup warga pesisir utara Jawa,-1
"Polisi mulai selidiki penyebab ambruknya Ponpes Al Khoziny, keluarga korban menanti kepastian identifikasi â€“ 'Istri saya masih terbayang anaknya seolah masih hidup'",0
Polemik kebijakan Dedi Mulyadi minta warga Jabar donasi Rp1.000 per hari â€“ 'Kalau dikorupsi bagaimana?',0
Polemik kebijakan Dedi Mulyadi minta warga Jabar donasi Rp1.000 per hari â€“ 'Kalau dikorupsi bagaimana?',0
"Ponpes Al Khoziny sebut ambruknya musala sebagai 'takdir dari Allah', polisi janji lakukan upaya hukum â€“ 'Tidak bisa berlindung dengan dalih takdir'",0
"Gedung Pondok Pesantren Al Khoziny di Sidoarjo runtuh â€“ Pencarian korban dihentikan, ditemukan 61 jenazah dan 7 bagian tubuh",-1
"'Ekosida' di Pantura: Pengembangan industri ancam pesisir utara Jawa makin cepat tenggelam â€“ 'Banjir sudah puluhan tahun, ini pembiaran sistematis'",-1
Meteor melintasi Cirebon dan jatuh di Laut Jawa â€“ Seberapa besar ukuran dan apa dampaknya?,0
"Tiga seniman perempuan Aceh melawan dominasi patriarki â€“ 'Saya tidak menolak syariat, tapi kenapa fokusnya ke tubuh perempuan, dan bukan korupsi'",0
"Video,
Cerita Alfatih, santri yang terjebak dua malam di reruntuhan Ponpes Al Khoziny
, Durasi 2,12",0
Teka-teki kematian siswi SMK di Bandung Barat yang dikaitkan keracunan MBG,-1
"Keresahan warga dekat pabrik sumber radioaktif di Banten â€“ 'Mereka pakai masker, sarung tangan, tapi enggak ada yang menjelaskan'",-1
Kisah tim penyelamat mengevakuasi korban reruntuhan Ponpes Al Khoziny,0
Prabowo instruksikan rapid test MBG â€“ Apakah efektif cegah keracunan dan keberulangan status KLB?,0
"Kesaksian santri ikut pengecoran Ponpes Al Khoziny â€“ 'Seandainya masih di atas bangunan, tentu ikut jatuh'",0
Warga Aceh tuntut kompensasi pemadaman listrik berhari-hari â€“ 'Pemadaman listrik terburuk pasca-konflik dan tsunami',-1
"DPR sahkan Revisi UU BUMN â€“ Kementerian BUMN dihapus, diubah menjadi Badan Pengaturan",0
Kesaksian korban selamat Ponpes Al Khoziny: 'Antara sadar dan mimpi dalam gelap',0
'Manusia Jawa' kembali ke Indonesia â€“ Sisi gelap penemuan Pithecanthropus Erectus,0
Tiga terdakwa kasus pemerasan PPDS Undip divonis 'lebih ringan' dari tuntutan jaksa â€“ 'Putusan ini tidak memberikan efek jera kepada pelaku',-1
"TNI diduga tembak warga di Asmat, Papua hingga tewas â€“ 'Kenapa menangani orang mabuk harus pakai senjata?'",-1
"Video,
Keluarga korban ponpes roboh: 'Apakah keponakan saya bisa ditemukan dengan selamat?'
, Durasi 2,07",-1
Tragedi 1965 dan 'mantra ampuh' di balik citra surgawi pariwisata Bali,0
Trump dan Netanyahu menyepakati rencana perdamaian di Gaza â€“ Apa sikap Indonesia?,0
"Ribuan kasus keracunan, SPPG terus beroperasi â€“ 'Sertifikat laik kebersihan sedang diurus'",-1
"Video,
Pesantren ambruk, ratusan siswa dievakuasi
, Durasi 1,34",-1
Tragedi 1965 di Padang Halaban â€“ 'Tanah rakyat diambil tentara dengan memanfaatkan sentimen PKI',0
MK putuskan UU Tapera bertentangan dengan UUD 1945 dan harus diubah â€“ 'Tapera akan menjadi beban pekerja terlebih lagi bagi yang terkena PHK',-1
"Tentara merampas tanah rakyat secara sistematis saat Tragedi 1965 â€“ Dicap komunis, lahannya dipakai berbisnis",-1
Ribuan kasus keracunan akibat MBG â€“ Evaluasi SPPG dan standar higienis jadi prioritas pemerintah,-1
'Ekspektasi versus realita' â€“ Apakah Bali telah menjadi korban kesuksesan pariwisata?,0
Di balik RUU Perampasan Aset: Kisah buron kakak Edy Tansil dan 'ketakutan dipakai sebagai alat gebuk negara',0
"Video,
Bagaimana kebijakan Rp200 triliun Menkeu Purbaya bisa terasa oleh masyarakat?
, Durasi 5,33",0
"APBN 2026: Defisit Rp689,1 triliun â€“ â€˜Tingkatkan penerimaan, pajak kelas atas belum tergarapâ€™",0
Apakah korban keracunan Makan Bergizi Gratis bisa menggugat pemerintah secara hukum?,0
"IKN jadi ibu kota politik pada 2028, apa maksudnya?",0
"Dua karyawan Freeport yang terjebak di bawah tanah ditemukan meninggal dunia, polisi ungkap identitasnya",-1
Warga Pati kembali demo tuntut bupati lengser â€“ Bagaimana mekanisme pemberhentian kepala daerah?,0
"Nestapa pengamen ondel-ondel Betawi â€“ 'Kalau dilarang, kita makan apa?'",0
"Video,
Uji formil UU TNI ditolak MK, apa dampaknya?
, Durasi 3,34",0
Mengapa Prabowo merekrut sejumlah eks-tentara pada era tragedi 1998?,0
"Kerusuhan di Kabupaten Yalimo, Papua Pegunungan, disinyalir dipicu ucapan rasis pelajar SMA â€“ Mengapa kasus rasisme selalu berulang?",-1
Polisi tembak polisi hingga tewas di Sumbar divonis hukuman penjara seumur hidup,0
MK tolak uji formil UU TNI â€“ Apa alasannya dan bagaimana dampaknya?,0
"Prabowo lantik Djamari Chaniago sebagai Menko Polkam, Eric Thohir Menpora",0
"Video,
Kiprah perempuan adat Yenbuba merestorasi terumbu karang Raja Ampat yang rusak
, Durasi 2,40",1
Video Presiden Prabowo tayang di bioskop â€“ Apakah praktik Orde Baru hadir kembali?,0
"Stok BBM di SPBU swasta nyaris nihil, apa dampak dugaan monopoli terhadap konsumen?",-1
'Paket stimulus ekonomi 8+4+5' demi kejar target pertumbuhan ekonomi â€“ Apa saja yang perlu diketahui?,1
Lima anggota geng ditangkap terkait pembunuhan staf KBRI di Peru â€“ Bagaimana perkembangan investigasi sejauh ini?,0
Presiden Prabowo akan bagikan 330 ribu televisi pintar ke sekolah â€“ Apakah program ini tepat sasaran?,0
Presiden Prabowo akan bagikan 330 ribu televisi pintar ke sekolah â€“ Apakah program ini tepat sasaran?,0
"Video,
Apa hubungan bendera One Piece di demonstrasi Nepal dan Prancis dengan Indonesia?
, Durasi 3,43",0
Di balik 'Norma: Antara Mertua dan Menantu' â€“ Mengapa film tema selingkuh digemari di Asia Tenggara?,0
Dua pria Australia ditangkap atas tuduhan memasok senjata api ke TPNPB-OPM,0
Mahasiswa Indonesia meninggal setelah menemani kunjungan pejabat ke Austria,-1
Anggota TNI jadi tersangka kasus dugaan pembunuhan kepala cabang BRI â€“ Ada apa di balik kasus ini?,-1
"Suntikan dana pemerintah Rp200 triliun ke perbankan, apa yang patut diketahui?",0
"Bahlil izinkan tambang nikel beroperasi kembali di Raja Ampat, Greenpeace sebut 'pemerintah dan korporasi serakah'",-1
"Banjir Bali terparah sepanjang satu dekade, korban meninggal bertambah menjadi 16 orang",-1
"Bendera One Piece berkibar di tengah aksi demonstrasi di Indonesia, Nepal, dan Prancis - 'Bentuk rasa frustrasi anak muda pada pemerintah'",-1
Kisah perempuan adat Yenbuba merestorasi terumbu karang Raja Ampat yang rusak akibat insiden Caledonian Sky tujuh tahun lalu,1
Pemuda asli Papua tewas diduga akibat dianiaya polisi â€“ 'Nyawa kami seakan mudah sekali dibunuh',-1
"Tunjangan rumah DPRD Jakarta, Jateng, Jabar, dan Sumut mencapai Rp40 juta-Rp70 juta",0
Anak gajah bernama Tari mati di Taman Nasional Tesso Nilo â€“ Apa penyebab kematiannya?,-1
"Purbaya dilantik jadi menteri keuangan, apa saja PR yang harus dituntaskan?",0
Aktivis lingkungan NTT ditemukan meninggal â€“ Apa yang diketahui sejauh ini?,-1
'Mamah tidak rela hidup terus-terusan susah' â€“ Kisah ibu dan dua anak di Kabupaten Bandung mengakhiri hidup diduga karena tekanan ekonomi,-1
Sri Mulyani minta maaf setelah serahkan jabatan kepada menkeu yang baru,0
21 tahun kematian Munir â€“ Mengapa kasusnya sulit diungkap?,-1
Mengapa foto Menhut Raja Juli bermain domino dengan bekas tersangka pembalak liar problematik?,0
"Didakwa lakukan makar, empat warga Papua mulai disidangkan di Makassar â€“ 'Mereka cuma antar surat, tapi dituduh berencana makar'",0
Dari tumpukan sampah menjadi benda berguna: Kisah warga Sumenep atasi masalah sampah yang semakin 'serius',1
"Petenis putri Indonesia, Janice Tjen, tampil luar biasa dalam turnamen WTA 250, Chennai Open 2025, setelah lolos di nomor tunggal dan ganda putri di India. Pada nomor tunggal putri, Janice Tjen akan menghadapi petenis Australia, Kimberly Birrell dalam babak final, Minggu (2/10) malam waktu Indonesia. Perjalanan Janice yang jadi unggulan empat ke final Chennai Open dimulai dari mengalahkan petenis kualifikasi Caroline Werner dalam duel sengit tiga set di babak pertama.  ADVERTISEMENT   SCROLL",1
"Pasukan Dukungan Cepat atau Rapid Support Forces (RSF) menjadi sorotan setelah menduduki kota di negara bagian Darfur, El Fasher, Sudan hingga diduga menyebabkan sekitar 2.000 warga sipil tewas pekan lalu. Dalam video yang beredar di media sosial, anggota RSFÂ diduga menyiksa dan mengeksekusi warga. Di masa lalu, personel paramiliter ini bahkan disebut kerap merekam kekejaman yang dilakukan.   ADVERTISEMENT   SCROLL TO CONTINUE WITH CONTENT  Eksekusi itu terjadi saat perang sipil berkobar di",-1
"PT Pertamina (Persero) melalui program tanggung jawab sosial dan lingkungan (TJSL) Pertamina Peduli menyalurkan bantuan bagi masyarakat terdampak banjir bandang dan longsor di Kabupaten Sukabumi, Jawa Barat. Bantuan diserahkan secara simbolis kepada Badan Penanggulangan Bencana Daerah (BPBD) Kabupaten Sukabumi pada Jumat (31/10), sebagai bentuk kepedulian Pertamina terhadap warga yang tengah berjuang memulihkan kehidupan pascabencana. VP Corporate Communication PT Pertamina (Persero) Fadjar Djok",1
"Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mengimbau sejumlah wilayah untukÂ waspada terhadap potensi cuaca panas maksimum, hujan petir, hingga banjir rob pada hari ini, Minggu (2/11). Imbauan waspada ini disampaikan prakirawan cuaca BMKG Annisa Lestari dalam siaran daring pada Minggu (2/11). Hujan dengan intensitas ringan diperkirakan mengguyur Kota Tanjung Pinang, Padang, Jambi, Bengkulu, Jakarta, Semarang, Yogyakarta, Surabaya, Denpasar, Palangkaraya, Palu, Sorong, dan Manokwari. Sem",0
"PelatihÂ Timnas Futsal Indonesia Hector Souto buka-bukaan soal Skuad Garuda yang disamakan dengan tim-tim besar setelah mengalahkan Australia 3-1 dalam laga uji coba di Indonesia Arena, Minggu (31/10). Dalam pertandingan tersebut gol-gol kemenangan Indonesia atas Australia dicetak Reza Gunawan dan Wendy Brian Ick yang dua kali membobol gawang lawan. Kemenangan atas Australia tersebut memperpanjang rapor positif Indonesia atas tim-tim besar. Sebelumnya Indonesia juga menang atas Belanda dalam turn",1
"Raja Keraton Surakarta, Sri Susuhunan Pakubuwana XIII HangabehiÂ meninggal dunia dalam usia 77 tahun pada Minggu (2/11). Jenazah PB XIII akan dimakamkan di Pajimatan Imogiri, Bantul, Daerah Istimewa Yogyakarta. Salah satu kerabat Keraton Surakarta, KPH Eddy Wirabhumi mengatakan rencananya jenazah SISKS Pakubuwana XIII akan dimakamkan pada Selasa (4/11).   ADVERTISEMENT   SCROLL TO CONTINUE WITH CONTENT  ""Sedang dibicarakan. Pemakaman kemungkinan besar di hari Selasa Kliwon. Kebetulan besok ka",0
"Raja Keraton Surakarta, SISKS PakubuwonoÂ XIII (PB XIII)Â Hangabehi meninggal dunia pada Minggu (2/11) di usia 77 tahun. PB XIII merupakan putra tertua Pakubuwono XII (PB XII), raja sebelumnya. Ia lahir dengan nama GRM Suryadi pada 28 Juni 1948. Langkah PB XIII menjadi Raja Solo sempat tak berjalan mulus di awal. Saudaranya yang lain dari ibu yang berbeda, yakni Kanjeng Gusti Pangeran Harya (KGPH) Panembahan Agung Tedjowulan juga mengklaim berhak atas takhta.  ADVERTISEMENT   SCROLL TO CONTINUE",0
"Cuaca ekstrem yang melanda Jakarta dalam beberapa hari terakhir meningkatkan risiko terjadinya pohon tumbang di sejumlah titik. Menyikapi hal itu, Pemprov DKI Jakarta mengklaim telah menempuh langkah antisipasi, termasuk memangkas pohon-pohon yang dianggap rawan tumbang.",0
"Transmart Full Day SaleÂ kembali lagi hari ini, Minggu (2/11) dengan diskon gede-gedean untuk berbagai produk elektronik, seperti mesin cuci. Khusus di Transmart Full Day Sale hari ini, mesin cuci front load 7 kg banting harga jadi Rp3.919.200 dari harga normal Rp5.689.000. Kapan lagi harganya semurah ini!   ADVERTISEMENT   SCROLL TO CONTINUE WITH CONTENT  Pastikan bayar belanjaannya pakai Allo Prime, kartu kredit Bank Mega atau Bank Mega Syariah supaya bisa dapatkan harga spesial dengan maks",1
"Ada big match yang sama sekali tidak terduga dalamÂ Liga Inggris 2025/2026 pekan ini dengan performa mengesankan AFC Bournemouth di awal musim. Saat ini Bournemouth bertengger di peringkat kedua klasemen sementara. Bournemouth mengoleksi 18 poin dari sembilan pertandingan hasil lima menang, tiga imbang, dan sekali kalah. Poin Bournemouth hanya terpaut empat angka dari Arsenal di puncak klasemen. Tim yang biasa berada di papan tengah, bahkan papan bawah, ini kini jadi penantang gelar juara.  ADVE",0
"PT Pertamina (Persero) terus memperkuat komunikasi dua arah dengan masyarakat, khususnya komunitas otomotif, melalui acara ""Ngobrol Santai Bareng Komunitas Otomotif"" yang digelar di Enduro Fastron Lounge, Oil Center Building, Jakarta, Jumat (31/10). Kegiatan ini menjadi ruang dialog terbuka antara Pertamina dan sejumlah komunitas otomotif untuk berbagi pandangan, menyampaikan masukan, serta membahas isu-isu yang kerap muncul di media sosial terkait bahan bakar minyak (BBM) dan layanan di Stasiun",1
"Banyak orang mengira rokok bisa membantu menenangkan pikiran saat stres. Padahal, sejumlah penelitian justru menunjukkan sebaliknya. Perokok cenderung lebih mudah mengalami gangguan mental seperti kecemasan, depresi, bahkan gangguan tidur dibanding mereka yang tidak merokok. Kandungan nikotin di dalam rokok memang memberi efek ""tenang"" sesaat. Namun di balik sensasi itu, ada reaksi kimia yang justru membuat otak semakin ketergantungan.  ADVERTISEMENT   SCROLL TO CONTINUE WITH CONTENT   Begit",-1
"Jonatan ChristieÂ menjadi satu dari tiga wakil Indonesia yang akan tampil dalam final Hylo Open 2025 di Saarlandhalle, Minggu (2/11) malam. Jonatan lolos ke final Hylo Open 2025 setelah menyingkirkan unggulan empat asal Prancis, Alex Lanier, 18-21, 21-19, 21-9 di semifinal. Pertandingan tidak mudah dilakoni Jojo, sapaan Jonatan, saat melawan Lanier. Jojo mendapatkan perlawanan sengit dari Lanier pada gim pertama.  ADVERTISEMENT   SCROLL TO CONTINUE WITH CONTENT   Jojo bangkit pada gim kedua s",1
"InsidenÂ penusukan massal terjadi di sebuah kereta di Inggris. Diperkirakan sebanyak 10 orang terluka, dengan sembilan di antaranya disebut polisi mengalami ""cedera yang mengancam nyawa"". Penikaman massal tersebut terjadi pada Sabtu (1/11) waktu setempat di dalam kereta menuju London dari Doncaster, dan merupakan rute yang ramai dan sering dipadati penumpang.   ADVERTISEMENT   SCROLL TO CONTINUE WITH CONTENT  Pihak kepolisian disebut menangkap dua tersangka terkaitÂ kejadian tersebut. Namun AF",-1
"Raja Keraton Surakarta, SISKS Pakubuwono (PB) XIII HangabehiÂ meninggal dunia pada Minggu (2/11) di usia 77 tahun. Semula kabar duka tersebut tersebar di media sosial dan aplikasi pengiriman pesan singkat. Lalu informasi itu dibenarkan salah satu kerabat SISKS Pakubuwana XIII, Raden Ayu Febri Hapsari Dipokusumo. ""Nggih (iya), Mas, nyuwun doanya,"" tulis Febri kepada CNNIndonesia.com.  ADVERTISEMENT   SCROLL TO CONTINUE WITH CONTENT  Terpisah, Juru Bicara Mahamenteri Keraton Surakarta KGPHPA Te",0
"Vidi AldianoÂ mengumumkan dirinya hiatus dari pekerjaannya untuk sementara waktu, demi fokus ke kesehatan dan pemulihan diri melawan kanker ginjal yang ia idap beberapa tahun terakhir. Selain itu, dalam pengumuman di media sosial pada Sabtu (1/11), Vidi mengucapkan terima kasih kepada seluruh penggemarnya yang sudah memberikan dukungan kepada penyanyi itu selama ini dalam melawan kanker.   ADVERTISEMENT   SCROLL TO CONTINUE WITH CONTENT  ""Gue sebelumnya mau ngucapin terima kasih untuk semua d",0
"Ramon AngÂ adalah salah satu orang terkaya di Filipina. Sumber hartanya berasal dari perusahaan multinasional yang memproduksi bir, San Miguel Corporation (SMC). Berdasarkan catatan Forbes, per Minggu (2/11), total kekayaan Ang mencapai US$3,5 miliar atau sekitar Rp58,3 triliun (asumsi kurs Rp16.650 per dolar AS). Tumpukan hartanya itu membuat Forbes menempatkan Ang di peringkat ke-4 pada Daftar Orang Terkaya di Filipina 2025 dan posisi ke-1.155 pada Daftar Real Time Orang Terkaya Dunia.  ADVERT",0
"Yuk bunda, belanja stok kebutuhan harian untuk di rumah mumpung Transmart Full Day Sale hadir lagi. Aneka produk kebutuhan harian didiskon pada hari ini, Minggu (2/11) dan berlaku sejak toko buka sampai pukul 22.00 waktu setempat. Selama Transmart Full Day Sale berlangsung, berbagai produk kebutuhan harian didiskon hingga 20 persen.   ADVERTISEMENT   SCROLL TO CONTINUE WITH CONTENT  Harga diskon produk kebutuhan harian yang diskon berlaku di seluruh gerai Transmart se-Indonesia selama Full D",1
"Menjenguk orang sakit dilakukan sebagai bentuk empati dan simpati kepada sesama muslim dan ciptaan Allah Swt. Namun, ada baiknya untuk mengetahui adab menjenguk orangÂ sakit agar tidak mengganggu kenyamanan serta kunjungan tersebut dapat bernilai ibadah. Sebagai makhluk sosial, manusia memerlukan bantuan satu sama lain, termasuk pertolongan ketika seseorang mengalami musibah berupa penyakit. Salah satu yang bisa dilakukan adalah menjenguk orang sakit. Dalam buku Ringkasan Kitab Adab yang ditulis",0
"Inter Miami kalah 1-2 dari Nashville dalam leg dua MLSÂ Cup di Stadion Geodis Park, Minggu (2/11). Lionel MessiÂ mencetak satu gol dalam pertandingan ini. Nashville yang membutuhkan kemenangan dalam laga ini langsung menyerang Inter Miami sejak awal laga. Sementara tim tamu terlihat menunggu momen yang tepat untuk menyerang balik. Nashville memiliki peluang mencetak gol cepat pada setelah mendapatkan penalti pada menit keenam. Penalti itu didapat tuan rumah usai kiper Rocco Rios Novo menjegal Sam",0
"Ketua Umum PDIP Megawati SoekarnoputriÂ mengatakan dirinya adalah sosok yang ingin diketahui dan sering dicari oleh banyak orang. Hal itu yang membuat dirinya tidak mau memiliki ponsel hingga saat ini. Hal ini disampaikan Megawati saat menjadi pembicara kunci (keynote speaker) dalam seminar internasional peringatan ke-70 tahun Konferensi Asia Afrika (KAA) di Perpustakaan Bung Karno, Blitar, Jawa Timur, Sabtu (31/10).   ADVERTISEMENT   SCROLL TO CONTINUE WITH CONTENT  Dalam pidato, Presiden RI",0
"Tren carrot salad atau salad wortel serut tengah jadi bintang baru di TikTok. Wortel diserut halus menyerupai mi, kemudian dicampur minyak zaitun, garam, dan cuka apel. Banyak warganet mengklaim salad ini menyehatkan, membantu detoksifikasi tubuh, bahkan bisa mempercantik kulit.   ADVERTISEMENT   SCROLL TO CONTINUE WITH CONTENT  Tapi, di tengah popularitasnya, muncul pertanyaan menarik, apakah terlalu banyak makan wortel bisa bikin kulit berubah warna menjadi kuning atau oranye? Jawabannya:",0
"Menteri Koordinator Bidang Pangan Zulkifli Hasan menyampaikan sambutan pada Festival Ekonomi Keuangan Digital Indonesia (FEKDI) 2025, yang digelar oleh Bank Indonesia (BI) bersama Otoritas Jasa Keuangan (OJK) dan berbagai mitra strategis di Jakarta. Dalam keterangannya, Zulhas mengapresiasi inisiatif Rupiah Digital berbasis Surat Berharga Negara (SBN) sebagai simbol kedaulatan ekonomi digital nasional. ""Rupiah Digital adalah kebanggaan Indonesia di era ekonomi baru,"" ujar Zulkifli HasanÂ dalam ri",1
"Sebanyak setidaknya 50 orang meninggal dunia akibat terjanganÂ badai Melissa di seluruh penjuru Kepulauan Karibia, dan diperkirakan akan terus bertambah. Pemerintah Jamaika mengumumkan, pada Sabtu (1/11) waktu setempat, bahwa sebanyak 19 orang di pulau tersebut dinyatakan meninggal dunia.   ADVERTISEMENT   SCROLL TO CONTINUE WITH CONTENT  Sementara itu, dilaporkan AFP, Departemen Perlindungan Sipil Haiti juga mengatakan setidaknya 31 orang tewas di negara tersebut akibat badai itu. ""Saya memb",-1
