News_Data,Labelling
Dugaan korupsi kuota haji era Yaqut Cholil Qoumas – Mengapa anggaran perjalanan ke tanah suci berulang kali dimanipulasi?,-1
Nasib budak seks tentara Jepang pada Perang Dunia II – Hidup sebatang kara dalam lara di usia senja,0
Kematian Prada Lucky – 'Budaya kekerasan di internal TNI dan impunitas picu penganiayaan terus berulang',-1
Kapan dan di mana publik Indonesia bisa menyaksikan hujan meteor Perseid?,0
BPS dilaporkan ke PBB – Apa dampak yang ditanggung warga jika data pemerintah tak sesuai realitas?,0
Kemensos beli 15.000 laptop untuk Sekolah Rakyat – 'Pengadaan paling empuk bagi praktik korupsi',0
"Diperdaya, diculik, dan melayani belasan orang tiap hari – Kisah 'ianfu', budak seks militer Jepang dalam Perang Dunia II",-1
"Pendakian Gunung Rinjani kembali dibuka, apa saja perbaikan yang dilakukan?",0
Anggota TNI bunuh tiga polisi dan terlibat judi sabung ayam di Lampung divonis hukuman mati,-1
"Polda DIY tangkap 'orang yang rugikan' situs judi online, tapi mengapa tak menjerat bandarnya?",-1
Pemerintah hendak tampung 2.000 warga Gaza di Pulau Galang – Apakah Indonesia bantu Israel mengosongkan Gaza?,0
"Video,
Siapa penghuni Pulau Sulawesi satu juta tahun lalu?
, Durasi 4,28",0
"Polisi yang menembak Gamma, pelajar di Semarang, divonis penjara 15 tahun",-1
"Bupati Pati batalkan PBB 250%, warga tetap menuntut dia lengser",1
Fatwa haram peternakan babi di Jepara – Bagaimana gesekan agama dan bisnis yang terjadi?,0
Mengapa bermain layang-layang di dekat bandara berbahaya bagi penerbangan?,0
"Prabowo siapkan Pulau Galang untuk pengobatan 2.000 warga Gaza, bagaimana sejarah Pulau Galang?",0
Wacana pemblokiran Roblox – Adakah cara lain yang lebih jitu untuk cegah dampak buruk pada anak?,1
"Video,
Cerita satu-satunya dokter ahli gigitan ular berbisa di Indonesia
, Durasi 4,46",0
"Video,
Pekerja tolak Tapera: 'Tapera ini cuma jadi beban finansial'
, Durasi 2,25",0
Bagaimana aturan royalti di kafe dan ke mana uang royalti selama ini mengalir?,0
"'Anak muda Papua sulit dapat pekerjaan, bahkan jika lulus dari luar negeri' – Pencoblosan pilkada ulang di Papua, bisakah beri harapan untuk warga?",-1
Proyek ratusan vila di Pulau Padar – 'Warga sakit hati karena peminggiran bertahun-tahun',-1
Karhutla kembali terjadi di hutan yang ditempati perusahaan – Apakah pemerintah serius menanganinya?,-1
"Prabowo beli 48 pesawat tempur Turki seharga ratusan triliun saat APBN defisit, dari mana uangnya?",0
Pria divonis mati dalam kasus pembunuhan dan pemerkosaan penjual gorengan di Sumbar,-1
"Syok, kacau, dan kemenangan hampa – Begini rasanya buat kesepakatan tarif dengan Trump",0
Seruan mengibarkan bendera One Piece – Kenapa budaya pop kerap 'dipinjam' sebagai simbol protes?,0
Tom Lembong dan Hasto Kristiyanto bebas – Apa dampaknya bagi pemberantasan korupsi?,0
Apakah kita harus mulai meninggalkan kebiasaan makan nasi?,0
Pemerintah bakal hapus beras medium dan premium – Apa saja dampak ke masyarakat?,0
Ratusan guru Sekolah Rakyat mundur – Bagaimana nasib para murid?,-1
"PPATK buka 28 juta 'rekening menganggur' yang sempat mereka blokir, kebijakan terbukti bermasalah sejak awal?",1
"Enam terduga anggota sindikat penjualan bayi ke Singapura ditangkap di Kalimantan Barat, apa temuan polisi?",-1
"Angka kemiskinan turun, ratusan ribu orang terancam tak menerima bansos?",1
"Gempa magnitudo 8,7 di Rusia memicu potensi tsunami – Bagaimana tsunami bisa terjadi?",-1
Warga Sumsel banding vonis PN Palembang yang tidak menerima gugatan karhutla,-1
"Kematian diplomat Kemlu – 'Tak ada keterlibatan orang lain', polisi klaim temukan persoalan kesehatan mental",-1
Kasus perusakan rumah doa dan nasib pelajar agama minoritas di Indonesia,-1
Kesaksian perempuan Indonesia jadi korban kekerasan seksual di pusat judi online Kamboja,-1
Mengapa kita harus peduli RUU KUHAP?,0
"Kasus perusakan rumah doa umat Kristen di Padang, dua anak luka dan sembilan orang ditahan",-1
Di balik film 'Sore: Istri dari Masa Depan' – Ketika dalam duka perempuan masih disalahpahami,0
"Foto diunggah Pemprov Jabar, aktivis demokrasi jadi sasaran serangan digital – 'Ketika menyangkut tubuh saya, serangan digitalnya brutal luar biasa'",0
"Keracunan massal MBG di NTT – 'Perut seperti tertusuk, saya trauma'",-1
"Angka kemiskinan turun tapi jumlah penduduk miskin di perkotaan meningkat, apa yang terjadi?",-1
"Hasto Kristiyanto divonis 3,5 tahun penjara terkait kasus suap Harun Masiku",-1
"Kondisi warga Puncak, Papua, 'semakin buruk' akibat konflik bersenjata – Ribuan mengungsi, beberapa tewas karena sakit dan diduga ditembak",-1
"Nasib para pekerja tekstil di Asia akibat kebijakan Trump – 'Hasilkan profit untuk perusahaan AS, kini anak-anak mereka terancam kelaparan'",-1
BEM SI dituding diintervensi pemerintah – Bagaimana pejabat dan kekuatan politik selama ini pengaruhi organisasi mahasiswa?,0
Konsep keadilan restoratif di RUU KUHAP dikritik salah kaprah – 'Bakal ciptakan rekayasa kasus dan perempuan korban kekerasan makin terpinggirkan',0
"Koperasi Merah Putih diresmikan Prabowo – Potensi korupsi dan kebocoran anggarannya diperkirakan triliunan rupiah, bisakah dicegah?",0
Kisah satu-satunya dokter ahli gigitan ular berbisa di Indonesia – Bagaimana menangani gigitan ular berbisa?,0
"Potret kebijakan publik pemerintahan Prabowo-Gibran – Viral dulu, cabut kemudian",-1
"Rangkap jabatan menteri – 'Kalau menteri saja dilarang, apalagi wakil menteri'",0
WNI yang dipenjara di Myanmar karena bertemu kelompok bersenjata diberi amnesti dan dideportasi – Mengapa ada ribuan 'milisi pemberontak' di Myanmar?,0
Polisi tangkap dalang sindikat penjualan bayi berkedok adopsi ke Singapura – Seperti apa modus operandinya?,-1
"Warga Gede Pangrango dan Poco Leok menolak proyek geotermal – 'Katanya energi bersih, tapi tanah diperoleh dengan cara kotor'",-1
"Tom Lembong divonis 4,5 tahun penjara – Mengapa kasus ini menuai kontroversi, dan bagaimana kronologinya?",-1
Bermain lompat karet hingga gobak sodor di GBK – Permainan tradisional jadi ajang nostalgia sekaligus soroti kebutuhan ruang terbuka hijau,1
"Para pengusaha bersiap hadapi dampak tarif AS 19%, ekonom ingatkan ancaman gelombang PHK",-1
"Pendaki asal Swiss yang terperosok di Rinjani dapat dievakuasi dalam hitungan jam, bagaimana bisa?",0
"'Banyak pasien datang untuk sembuh, tapi justru meninggal dunia' – Dugaan malpraktik dan lambatnya pelayanan rumah sakit di Papua",-1
"Kontroversi pelibatan TNI-Polri dalam MPLS di Jabar – 'Tujuannya biar anak nyaman di sekolah, kok malah undang polisi dan tentara?'",0
Impor produk Indonesia dikenai tarif 19% oleh AS – 'Posisi Indonesia justru lemah',0
"DPR setuju tambah anggaran Kementerian Transmigrasi hingga Rp1,7 triliun – Mengapa transmigrasi digencarkan?",0
"'UMKM lokal pada mati, tapi F&B China malah ekspansi' – Ribuan gerai F&B China banjiri Indonesia, apa yang terjadi dan bagaimana dampaknya?",-1
Mengapa proyek wisata glamping-seaplane di Gunung Rinjani mendapat penolakan?,0
RUU KUHAP – Pasal-pasal dinilai bermasalah dan 1.676 DIM selesai dibahas dalam dua hari,0
"Sekolah Rakyat dimulai 14 Juli – 'Sekolah untuk bangun peradaban, tapi membuatnya gegabah dan minim kajian'",0
Jenazah Juliana Marins diautopsi lagi di Brasil – Apa yang sejauh ini diketahui?,0
Cerita bocah di balik tarian viral balap pacu jalur – 'Gerakan itu tercipta secara spontan',0
Monumen di atas reruntuhan 'rumah penyiksaan' era konflik bersenjata di Aceh diresmikan – 'Upaya menghalangi proses hukum yang sempurna',0
"Siapa Riza Chalid, tersangka baru dalam kasus dugaan korupsi BBM Pertamina?",-1
Wawancara Ole Romeny – Mimpi membawa Indonesia ke Piala Dunia hingga nasi goreng favorit buatan sang nenek,0
"Kontroversi rekening judi online, apakah satgas pemberantasan bentukan pemerintah efektif?",-1
Mengapa permintaan tambahan anggaran Polri menuai polemik?,0
"Fatwa haram sound horeg, mengapa 'kesenian lokal' ini dianggap mengganggu warga?",0
Trump pasang tarif 32% untuk Indonesia di tengah kekosongan dubes di AS – 'Kegagalan diplomasi Indonesia',-1
Tim SAR temukan dua jenazah diduga korban KMP Tunu Pratama Jaya,-1
Gibran ditunjuk untuk selesaikan masalah di Papua – Apa yang Gibran perlu lakukan?,0
Kasus-kasus WNI di Jepang jadi sorotan – Ditangkap karena merampok hingga pasang spanduk perguruan silat,0
"Kesaksian staf KBRI soal perilaku pejabat pemerintah dan keluarganya di luar negeri – 'Bukan tugas negara, tapi minta fasilitas'",-1
"Kapal tenggelam berulang kali terjadi di Indonesia, dua masalah kerap muncul",-1
"Cerita penyintas kapal tenggelam di Selat Bali – 'Saya rangkul bapak saat tenggelam, tapi bapak sudah tak ada'",-1
Kisah sekelompok orang bisa punya rumah di Menteng Jakarta seharga di bawah Rp1 miliar,0
Mahasiswa UGM meninggal saat KKN di Maluku Tenggara - Masih perlukah 'program pengabdian' ini diadakan?,-1
Direktur Rumah Sakit Indonesia di Gaza tewas dalam serangan Israel – 'Rudal mengincar kamarnya',-1
Mengapa orang Madura dilekatkan dengan besi tua dan pencurian besi?,0
Merince Kogoya dicoret dari Miss Indonesia karena bendera Israel – Bagaimana sejarah dan akar pandangan orang asli Papua tentang Israel?,0
"Polri luncurkan robot polisi dan robot anjing, apa gunanya?",0
Kasus pembubaran paksa retret di Cidahu Sukabumi – Bagaimana kronologinya?,0
Kabut di sekitar Jakarta – Anomali cuaca atau polusi udara?,0
Video serangan drone beredar di media sosial – Benarkah terjadi di Papua dan siapa pelakunya?,-1
Apa yang ingin dicapai pemerintah dengan memajaki penjual di lapak online?,-1
'Bertaruh pada Api' – Warga kampung di Kota Bandung melawan penggusuran,-1
Ibu rumah tangga makin banyak terlibat sindikat narkoba – Motif ekonomi hingga 'korban perasaan',-1
Kejaksaan Agung kerja sama soal penyadapan dengan operator telekomunikasi – Apa masalahnya?,0
"Militer cari sosok di balik petisi tolak RUU TNI, tuduh gerakan sipil dibayar",0
Gunung Rinjani: Siapa saja yang bertanggung jawab atas keselamatan para pendaki?,0
Kesaksian warga Irlandia yang hampir tewas saat mendaki Gunung Rinjani,0
"Posisi Dubes Indonesia di AS dan PBB tak kunjung terisi sejak 2023, apa akibatnya?",-1
Polemik pelayanan BPJS Kesehatan - 'Kami kaget kok disuruh pulang?',-1
Mengapa perlu waktu berhari-hari mengevakuasi WNA Brasil di Gunung Rinjani?,0
"Siapa Sumitro Djojohadikusumo, ayah Presiden Prabowo Subianto?",1
"Ribuan siswa keracunan Makan Bergizi Gratis, orang tua trauma dan larang anaknya konsumsi MBG – 'Bukannya meringankan malah mau membunuh'",-1
"Nasib pulau kecil: Setelah ditambang, kini diperjualbelikan - 'Kami dibiarkan bertahan sendirian'",-1
Puluhan WNI yang dievakuasi dari Iran dipulangkan secara bertahap ke Indonesia,-1
Apa yang memicu tren kenaikan penyakit sifilis di Indonesia dan dunia?,-1
Teror pesawat pengangkut jemaah haji – Bagaimana kronologi dan apa motifnya?,-1
Mengapa Gubernur Jakarta membuka taman selama 24 jam?,0
"Kasus pembunuhan dan mutilasi di Padang Pariaman, 'femisida' terhadap tiga perempuan – 'Saya berharap jenazah anak saya bisa segera dikebumikan'",-1
"Fenomena gagal bayar pinjol – 'Sudah lelah gali lubang, tutup lubang'",-1
"Video,
Adakah hunian terjangkau untuk masyarakat urban di tengah kota?
, Durasi 8,50",0
"Menu MBG bahan mentah jadi sorotan, pengawasan dipertanyakan – 'BGN seharusnya menjalankan fungsi kontrol'",-1
"'Lihat langsung hutan, hak dan kehidupan kami direbut paksa' – Masyarakat adat Merauke minta pelapor khusus PBB datang ke Papua",-1
'Rasanya ngeri sekali' – Gunung Lewotobi Laki-laki di NTT meletus,-1
"Garis kemiskinan versi Bank Dunia dan pemerintah, mana yang lebih realistis?",0
"Sengketa empat pulau Sumatra, pemerintah putuskan masuk wilayah Aceh",0
"'Dokter bilang saya kena kanker mulut, saya langsung takut' – Tradisi mengunyah pinang di Papua, dilema antara budaya dan risiko kesehatan",0
"Calon mahasiswa baru keluhkan UKT – 'Kalau nilai UKT besar, saya lepas kuliah'",-1
"Tanggul laut raksasa di utara Jawa 'solusi palsu' dan 'bawa masalah baru', kata aktivis lingkungan",0
Belasan santri diduga jadi korban kekerasan seksual pimpinan pesantren di Sumenep – Doktrin agama membuat korban tak berdaya,-1
"Fadli Zon klaim pemerkosaan dalam Kerusuhan Mei 98 'rumor' dan 'tak ada bukti', aktivis perempuan sebut 'manipulasi dan pengaburan sejarah'",-1
Laki-laki asli Papua di Nduga tewas dengan tubuh terpotong – Bagaimana kasusnya?,-1
"Video,
Nasib puluhan pulau kecil selain Raja Ampat yang terancam tambang
, Durasi 4,32",-1
"Kisah perempuan Papua di balik peristiwa viral Save Raja Ampat – 'Biarpun ditangkap, saya tetap berjuang'",-1
Izin empat perusahaan di Raja Ampat dicabut – Apa untung-rugi menambang di pulau-pulau kecil?,1
Perusahaan terbatas pertama milik masyarakat adat didirikan di Papua – 'Kami harus mandiri dengan aset dan potensi kami',1
"Jam tangan Rolex dari Presiden Prabowo untuk timnas sepak bola, wujud politisasi dan kesenjangan dengan cabang olahraga lain?",-1
Lima WNI ditahan polisi Malaysia terkait kasus dugaan pembunuhan – Apa yang terjadi?,-1
Pemerintah dianggap glorifikasi Umar Patek bikin bisnis kopi – 'Seratusan eks napi terorisme ulangi kejahatannya',-1
Apakah Koperasi Merah Putih yang dibutuhkan para petani? – 'Kami trauma dengan model-model seperti ini',0
"Video,
Kisah remaja laki-laki di Karawang yang sempat menjadi perempuan karena hipospadia
, Durasi 3,56",0
Perubahan sertifikat tanah jadi elektronik dinilai 'sangat rawan' - Bagaimana jaminan dari pemerintah?,-1
Asal-usul aroma khas kambing dan cara mengolah daging kambing agar tidak 'bau prengus',1
Di balik retorika 'waspadai kekuatan asing' ala Presiden Prabowo Subianto – 'Prabowo adu domba warga dengan warga',-1
"TNI AD merekrut puluhan ribu prajurit baru, apa dampaknya terhadap anggaran hingga politik?",0
Tambang yang tewaskan 21 orang di Cirebon kerap longsor – 'Ini kelalaian laten',-1
"Jam malam bagi pelajar di Jawa Barat, apa pro dan kontranya?",1
"Jutaan pekerja hotel terancam PHK, imbas efisiensi belanja pemerintah - 'Sekarang saya kerja serabutan, kalau ada panggilan bersih-bersih rumah'",-1
Nestapa 'anak oleh-oleh' pekerja migran: Jadi korban pernikahan anak hingga pelecehan seksual – 'Kami terus terjebak di lingkaran setan',-1
Dua orang ditetapkan tersangka kasus longsor tambang di Cirebon – 'Ini adalah kesalahan dalam metode penambangan',-1
"Kasus Covid meningkat di beberapa negara ASEAN, apakah penduduk Indonesia perlu khawatir?",-1
"Sengkarut haji furada – Antara kewenangan Saudi, ladang penipuan, dan peran negara",-1
"'Kalau dilatih tapi fasilitasnya tak ada, percuma juga' – Apakah tepat rencana pemerintah melatih dokter umum melakukan operasi caesar?",0
Fosil manusia purba berusia 140.000 tahun ditemukan di Selat Madura – Bukti 'pertama' kehidupan dari benua yang tenggelam,0
Kemnaker hapus batasan usia maksimal perekrutan pekerja – Apakah efektif hapus diskriminasi usia di dunia tenaga kerja?,0
Gereja Katolik dan kisah orang-orang asli Papua – 'Mengapa kedukaan kami jarang dibicarakan di atas altar?',0
"MK putuskan SD-SMP negeri dan swasta 'gratis', tapi mengapa sekolah swasta tertentu dibolehkan menarik iuran?",0
"Trump perintahkan Kedutaan AS hentikan proses visa pelajar dan larang Universitas Harvard terima mahasiswa internasional, bagaimana nasib pelajar Indonesia?",-1
"Video,
'Mereka pingsan, karena desak-desakan' – Puluhan ribu pengangguran bersaing di bursa kerja
, Durasi 3,56",-1
Viral pernikahan anak di Lombok Tengah berujung laporan ke polisi – Apakah langkah hukum efektif menekan 'tradisi' perkawinan anak?,-1
"15 mahasiswa Trisakti dipulangkan dari Polda Metro, tersisa satu orang – 'Bebaskan anak-anak kami dari segala tuduhan'",-1
Agus penyandang disabilitas divonis 10 tahun penjara atas kasus pelecehan seksual di NTB,-1
"Skandal kuliner non-halal di Solo – 'Kita enggak tahu kalau pakai minyak babi, kita sangat kecewa'",-1
"Mahasiswa penggugat UU TNI diduga 'diintimidasi' anggota TNI – Mulai menelepon orang tua, hingga Babinsa datangi ketua RT",-1
"Grup inses di Facebook terbongkar, Indonesia disebut 'pabrik konten pornografi anak'",-1
Dari ukuran celana sampai 'stetoskop tidak ilmiah' – Apa saja pernyataan dan kebijakan kontroversial Menkes Budi Gunadi?,0
Polemik lahan BMKG vs GRIB Jaya – Polisi tangkap 17 orang dan robohkan bangunan,-1
"Djaka Budi Utama dilantik jadi Dirjen Bea Cukai, diberhentikan dari TNI",0
"Laju kerusakan hutan tropis mencapai rekor tertinggi tahun lalu, bagaimana dengan Indonesia?",-1
"Bos Sritex diduga selewengkan kredit bank, bagaimana nasib ribuan pekerja Sritex yang di-PHK?",-1
"Kontak senjata terulang di Intan Jaya Papua, warga sipil jadi korban",-1
"Mafia Berkeley, Ali Moertopo, hingga Opsus – Tiga hal yang perlu diketahui tentang Orde Baru dan sepak terjangnya",0
"'Saya kecewa, kok enggak bisa ditolong' – Pasien DBD ditolak RS karena 'tidak gawat' dan tak ditanggung BPJS Kesehatan",-1
Fakta-fakta perusakan makam di Bantul dan Yogyakarta – Bagaimana publik harus menyikapinya?,0
Viral grup inses 'Fantasi Sedarah' di Facebook – Enam orang jadi tersangka kasus asusila dan pornografi,-1
"Pengemudi ojol demo, padamkan aplikasi – Apa hasil audiensi dengan pemerintah?",-1
"Lima masalah yang perlu diatasi Komdigi selain pembatasan gratis ongkos kirim – 'Data bocor, judi online merajalela'",-1
'Bapak pembangunan' dan pelanggar HAM – Mengapa Soeharto dianggap tak layak jadi pahlawan nasional?,0
'Rekening saya itu rekening ibu rumah tangga' – Mengapa penghentian sementara rekening publik oleh PPATK menuai polemik?,-1
"Sejarah Dwifungsi ABRI: Panggilan sejarah, kelemahan pemimpin sipil, atau hasrat militer berkuasa?",0
Pakistan klaim tembak jatuh pesawat Rafale milik India – Apakah Indonesia perlu was-was?,0
Ketua Kadin Cilegon jadi tersangka buntut viral video minta jatah proyek Rp5 triliun tanpa tender – 'Calon investor mungkin akan memilih Vietnam ketimbang Indonesia',-1
Eks marinir Indonesia berperang untuk Rusia – Antara motif ekonomi dan risiko keamanan nasional,0
"Tentara jaga kejaksaan, upaya Prabowo lemahkan pengaruh Jokowi?",0
Pasang surut gerakan mahasiswa dan kebijakan depolitisasi kampus pada masa Orde Baru,0
Tiga tersangka kasus dugaan pemerasan mahasiswa PPDS Undip ditahan – 'Itu bullying finansial',-1
"Tentara duduki kampus, mahasiswa dikirim ke Nusakambangan, hingga larangan baca buku Pramoedya – Tujuh hal yang perlu diketahui tentang NKK/BKK pada era Orde Baru",0
'Misi saya adalah menyebarkan kesadaran tentang kuliner Indonesia sejauh mungkin',1
Siapa korban sipil ledakan amunisi Garut dan mengapa mereka ada di sana? – 'Bapak saya bukan pemulung',-1
"Penulisan ulang sejarah Indonesia – Rawan dijadikan alat legitimasi, meminggirkan perempuan dan sejarah Papua",0
Petinggi BUMN tak berstatus penyelenggara negara - Bagaimana menindak bos BUMN yang korupsi?,0
Mahasiswi ITB pembuat meme 'ciuman' Prabowo-Jokowi jadi tersangka – 'Kritik jangan dilihat sebagai kebencian personal',-1
Belasan orang tewas dalam ledakan amunisi kedaluwarsa di Garut – Mengapa ada warga sipil menjadi korban?,-1
Uji vaksin TBC disponsori Bill Gates – Apakah warga Indonesia jadi 'kelinci percobaan'?,0
Kisah satu keluarga lintas generasi merawat candi Buddha terbesar di dunia – 'Saya dilahirkan untuk melestarikan Borobudur',1
"Video,
Kisah pegiat lingkungan atasi sampah jutaan botol kaca di Labuan Bajo
, Durasi 5,17",1
Kunjungan Robert Prevost ke Papua dan harapan perdamaian – 'Saya kaget ternyata dia yang menjadi Paus',0
Gula di koperasi tentara – Bagaimana militer berbisnis di Indonesia?,0
Demianus si 'manusia pembalut' dari Papua – 'Saya tidak rasa minder atau tabu',1
"Bakar mobil polisi, segel pabrik, hingga sebut Sutiyoso 'bau tanah' – Siapa Hercules, GRIB Jaya, dan apa hubungan dengan Prabowo Subianto?",-1
"Bill Gates: Kami telah menyumbangkan Rp1.651 triliun, tetapi anak-anak saya tidak akan miskin saat saya wafat",1
Gubernur Jawa Barat Dedi Mulyadi kirim pelajar 'bandel' ke barak militer – Apa akibatnya?,1
'Transpuan dilarang bernyanyi' – Surat edaran bupati Gorontalo dinilai diskriminatif dan 'amnesia budaya',0
"Prabowo janji hapus outsourcing, realistis atau sekadar ucapan manis?",1
Polemik 'gubernur konten' Dedi Mulyadi – Wacana kebijakan yang bikin gaduh atau 'investasi politik'?,0
"TNI AL minta utang Rp5,45 triliun ke Pertamina dihapus, bagaimana duduk perkaranya?",0
Pemerintah dan pejabat tak boleh laporkan pencemaran nama baik – Apakah putusan MK ini bisa mengakhiri praktik kriminalisasi UU ITE?,0
Akankah 'serangan pesona' China mengubah peta Asia Tenggara dan bagaimana posisi Indonesia?,0
"Kisah perempuan ahli primata Indonesia, belasan tahun lestarikan owa Jawa yang terancam punah",1
Guru dan murid SDN 4 Wonorejo Jateng 'keracunan' sajian Makan Bergizi Gratis – Tambahan kasus baru di tengah isu transparansi MBG dan masalah-masalah lainnya,-1
Mitos dan stigma seputar vasektomi di Indonesia – Benarkah ‘hubungan seks jadi hambar' hingga 'berisiko kanker prostat’?,0
"'Kalau milih-milih kerja, bisa enggak makan' – Susah cari kerja, lulusan sarjana mengadu nasib jadi pembantu, sopir, dan pramukantor",-1
"Makin banyak WNI pergi ke Kamboja, mengapa ini bermasalah?",-1
Mengapa usulan Wapres Gibran diganti 'sangat sulit dilakukan' – 'Prabowo masih memerlukan Jokowi',0
"Video,
'Seorang kakek yang melepas jubah keagamaannya' – Sosok Paus Fransiskus di mata umat Muslim dan Katolik di Indonesia
, Durasi 2,50",0
Polemik Jokowi diutus pemerintah Indonesia hadiri pemakaman Paus Fransiskus,0
'Bapa Paus mengajak kita untuk mencintai perdamaian' – Umat Katolik di Indonesia mendoakan Paus Fransiskus,1
Mahasiswa UIN Walisongo Semarang 'diteror' anggota TNI buntut pemberitaan kehadiran militer di kampus – 'Saya diancam dengan UU ITE',-1
Penangkapan Direktur Pemberitaan JAK TV menuai polemik – Mengapa produk jurnalistik harus dipisahkan dari pidana?,0
"Badan perfilman teken kerja sama dengan polisi, pengembangan SDM atau 'pengawasan'?",0
"China peringatkan negara yang negosiasi tarif dengan AS, apa kata pemerintah Indonesia?",0
"Pendulang emas berulang kali tewas di tengah konflik bersenjata Papua, siapa mereka dan mengapa ada di tengah hutan?",-1
"Gundah saat Paskah usai rumah doa di Tangerang disegel – 'Ada ketakutan, apalagi rumah doa kami sudah ditempel tanda kuning'",0
"Rusia disebut tertarik menempatkan pesawat-pesawat militer di Biak, Papua – Seberapa strategis lokasi Biak?",0
"Video,
Mengapa ada sampah di pulau tak berpenghuni dekat Labuan Bajo?
, Durasi 4,21",-1
'Aksi piknik' sekelompok anak muda yang masih menentang UU TNI di depan gerbang DPR 'sampai menang',0
Pemerintahan Prabowo pilih jalur negosiasi ketimbang balas tarif Trump – Perbanyak impor produk energi dan agrikultur dari AS,0
"Sempat 'hilang' puluhan tahun, bagaimana 'Turang' yang meraih predikat film terbaik Indonesia ditemukan kembali?",0
"Dokter di Garut jadi tersangka kasus dugaan kekerasan seksual, korban diperkirakan lebih dari satu orang – 'Saya merasa risih, USG berlangsung lama'",-1
"Di balik pujian dan kritikan terhadap Jumbo, film animasi terlaris se-Asia Tenggara – 'Mengungkap bagaimana anak memproses duka kehilangan orang yang dicintai'",1
"Konferensi Asia Afrika di Bandung 'monumental', tapi apakah masih relevan?",0
Pidato Prabowo memuji Mustafa Kemal Atatürk di Turki – Mengapa menimbulkan polemik?,0
"Empat hakim jadi tersangka suap kasus ekspor minyak sawit, bisakah perusahaan turut dijerat?",-1
"Kisah Batu Minto, prasasti bersejarah dari Malang yang teronggok di halaman bangsawan Inggris",0
"Inggris selidiki dugaan impor minyak jelantah oplosan, salah satunya dari Indonesia – Bagaimana duduk persoalannya?",-1
"Tak ada dokter anestesi di Sikka, Nusa Tenggara Timur, ibu dan janin meninggal di rumah sakit",-1
"WNI ditahan aparat imigrasi AS, Kemlu Indonesia klaim lakukan pendampingan hukum",-1
"Jurusan IPA, IPS, dan Bahasa di SMA bakal diterapkan lagi - 'Siswa jadi kelinci percobaan'",0
Empat dekade Sheila Majid bersinar dengan lagu 'Sinaran',1
"Sejarawan protes penyebutan negara Inggris di Indonesia – 'Melecehkan Irlandia Utara, Skotlandia, dan Wales'",0
'Saya trauma ditangani dokter laki-laki' – Kasus dugaan pemerkosaan oleh dokter PPDS anestesi picu ketidakpercayaan terhadap tenaga medis,-1
"Rencana pemerintah bangun Sekolah Rakyat – 'Buang-buang duit dan buka celah korupsi, lebih baik gratiskan SD sampai SMA'",0
"Prabowo berencana evakuasi 1.000 warga Gaza, mengapa rencana ini disebut akan menjadi sebuah blunder?",0
"Trump tunda kebijakan tarif untuk Indonesia dan puluhan negara lain, kecuali China dan negara-negara 'penentang terburuk'",1
"Pengusaha dan politikus Indonesia diduga berada di balik bisnis judi online di Kamboja, bisakah polisi menjerat mereka?",-1
"Kisah para jurnalis internasional meliput di Indonesia – 'Sebelumnya sudah represif, sekarang lebih represif lagi'",-1
"Wali kota, penipuan dan tuduhan mata-mata: Kebangkitan dan kejatuhan Alice Guo",0
"Sugianto, 'pahlawan' dari Indramayu yang selamatkan warga Korea Selatan dari bencana kebakaran hutan – 'Saya menorehkan sejarah untuk bangsa Indonesia'",1
Apa ancaman dan peluang di balik tarif 'timbal balik' Trump bagi Indonesia?,0
Pendatang baru ke Jakarta usai Lebaran diprediksi membludak imbas efisiensi belanja daerah dan PHK – 'Saya memilih merantau karena cari pekerjaan di daerah sulit',-1
"Permintaan Luhut agar demokrasi tidak merusak 'budaya santun' dipertanyakan pengamat – 'Demokrasi memang berisik, kalau tidak itu otoriter'",0
"Trump umumkan tarif baru AS terhadap sejumlah negara, termasuk Indonesia",0
"TNI masuk ranah perguruan tinggi di Bali hingga Papua, apa tujuannya?",0
"Duka warga Yogyakarta, Jambi, dan Papua dihantam banjir saat Lebaran – 'Semangat Idulfitri hilang, berubah jadi kepanikan'",-1
Tren gambar ChatGPT ala Studio Ghibli memantik perdebatan di medsos soal hak cipta dan masa depan seni,-1
Gubernur Aceh wajibkan warganya salat berjamaah dan stop aktivitas selama azan – 'Pengalihan wacana dari persoalan sebenarnya',1
"Jumlah pemudik Lebaran tahun ini berkurang hampir 50 juta orang, pertumbuhan ekonomi Indonesia diprediksi jeblok - 'Saya kena PHK, mau mudik bagaimana?'",-1
"Polisi gelar proyek tanam jagung 1,7 juta hektare – 'Jagung yang ditanam di Jayapura menguning, petani tak kunjung dapat cangkul'",1
"Demonstrasi mahasiswa menentang UU TNI berlangsung maraton dan menyebar ke banyak kota, apa maknanya?",0
Mengapa sebagian umat Islam di Indonesia berziarah sebelum Ramadan dan saat Lebaran?,0
Pola kekerasan aparat terhadap demonstran yang menolak UU TNI menuai kecaman,-1
"Tujuh pemuda diduga memerkosa remaja perempuan di lokasi tanah milik Polres Belu, NTT – Mengapa bisa terjadi di lingkungan yang seharusnya aman?",-1
"Ribuan orang di Klaten rutin terima uang THR dari kepala desa, dari mana dana itu berasal?",1
Rupiah dan IHSG anjlok mendekati level terendah – 'Ruang fiskal Indonesia compang-camping dan rentan tergelincir krisis',-1
"Desa di Bali yang merayakan Nyepi dengan cara berbeda – 'Dengan cara apa pun Tuhan disembah, niscaya akan diterima'",0
